CNN,CODE,CNN_1,STREET1,STREET2,DETECTION,STREET3,SUP_DIST,STREET4,VEH_ACTUAT,PED_SIGNAL,PED_ACTUAT,TBC,PREEMPT_PR,D_ATE2070,PROJECT_NE,PROJECT_OL,UPGRADED,YR_OF_CONT,LAST_UPGRA,NEW_SIGNAL,MOD_PROJEC,FULL_UPGRA,BEACON_FLA,FUNDING,RLCAM,STARTYEAR,CALTRANS_R,CALTRANS,PERCENT_C,SF,PERCENT_SF,PERCENT_PO,APS,shape,SF Find Neighborhoods 2,Current Police Districts 2,Current Supervisor Districts 2,Analysis Neighborhoods 2,Neighborhoods
23589000,,23589000,02ND ST,KING,VETAG,,6,,WIRELESS&LOOPS,ALL,No,GPS,TSP,,,CT 33,MOD AFTER NEW DONE,,1994,DONE,DONE,NONE,NONE,FEDS,,1994,,,0,,0,0,APS_4WIRE_PH1 (9),POINT (-122.38958 37.779846),31,1,10,4,31
20296000,,20296000,BAYSHORE,TUNNEL,VETAG,,10,,WIRELESS,ALL,YES,GPS,TSP,,,3RDLRP,FULL DONE,1-Oct,2004,NONE,NONE,DONE,NONE,MUNI,,2003,,,0,,0,0,,POINT (-122.40064 37.713055),89,9,9,1,89
24798000,,24798000,BROADWAY,DAVIS,,,3,,,ALL,,GPS,,,,SURFACE?,NEW DONE,Oct-99,2001,,,,,FEDS,,2001,,,0,,0,50,,POINT (-122.39868 37.798878),77,6,3,8,77
7833201,,7833201,KING,MIDBLOCK AT,VETAG,03RD ST,6,04TH ST,,ALL,YES,GPS,TSP,,,KING ST,NEW DONE,,1997,,,,,FEDS,,1997,,,0,,0,0,,POINT (-122.39292 37.777267),34,1,10,4,34
21510000,,21510000,MISSION,OTTAWA,,,11,,,n.a.,YES,GPS,,,,,BEACON DONE,,0,NONE,NONE,NONE,DONE,,,2020,,,0,,0,0,,POINT (-122.443695 37.713585),58,9,1,7,58
26535000,,26535000,CLAY,VAN NESS,BUTTON,,2;3,,,ALL,,GPS,TRANSIT PREEMPT,,VAN NESS BRT,,FULL DONE,21-Apr,2021,NONE,NONE,DONE,NONE,FED/SALES TAX,,1948,101(b),,50,X,50,0,PENDING,POINT (-122.42268 37.79217),105,4,3,21,105
25219000,,25219000,SUTTER,VAN NESS,,,2;3,,,ALL,,GPS,,,VAN NESS BRT,,FULL DONE,21-May,2021,NONE,NONE,DONE,NONE,FED/SALES TAX,,1948,101(b),,50,X,50,0,PENDING,POINT (-122.421745 37.787544),50,4,3,21,50
23384000,,23384000,SUNSET,TARAVAL,VETAG,,4,,,ALL,,GPS,TSP,,,CT 31,MOD DONE,,0,,DONE,,,,,1965,,,0,,0,0,,POINT (-122.49443 37.74222),40,10,7,35,40
25700000,,25700000,CAMP,GUERRERO,,,8,,,n.a.,,GPS,,,,,OTHER,,0,,,,,,,0,,,0,,0,0,,POINT (-122.423965 37.76396),37,3,5,20,37
54065000,,54065000,GENEVA,STONERIDGE,OPTICOM,,10;11,,,ALL,YES,GPS,TSP;FIRE PREEMPT,,,WALK FIRST NEW SIGNALS,NEW DONE,,2019,DONE,NONE,NONE,NONE,SFMTA PROP-A,,2019,,,0,,0,0,APS ENAV 2WIRE WF NEW (2),POINT (-122.426186 37.710915),58,9,1,7,58
25474000,,25474000,EMBARCADERO,KEARNY,VETAG/OPTICOM,NORTH POINT,3,,WIRELESS&LOOPS,ALL,YES,GPS,TSP;ACTUATED TRANSIT PHASE;FIRE PREEMPT,,,F-LINE,NEW DONE,,1998,,,,,MUNI,,1995,,,0,,0,50,,POINT (-122.40729 37.807373),99,6,3,23,99
24062000,,24062000,25TH ST,SOUTH VAN NESS,,,9,,,ALL,,GPS,,,,Walk First PCS,FULL DONE,,0,NONE,NONE,DONE,NONE,,,1976,,,0,,0,0,PENDING,POINT (-122.41609 37.750767),53,3,2,20,53
22943000,,22943000,14TH AVE,PORTOLA,,SAN ANSELMO,7,SANTA ANA,,ALL,,GPS,,,,ABOVE GRADE,MOD DONE,14-Oct,0,NONE,DONE,NONE,NONE,SALES TAX,,1954,,,0,,0,0,,POINT (-122.4683 37.73741),116,10,8,41,116
25536000,,25536000,BAY,LEAVENWORTH,,,2,,,ALL,,GPS,,,,BAY/NORTH POINT,FULL DONE,Apr-96,1997,NONE,NONE,DONE,NONE,FED/SALES TAX,,1980,,,0,,0,0,,POINT (-122.41852 37.804993),107,6,6,32,107
25627000,,25627000,21ST ST,GUERRERO,,,8,,,ALL,,GPS,,,,CT 56,NEW DONE,,2005,,,,,SALES TAX,,2005,,,0,,0,0,,POINT (-122.42332 37.756763),52,3,5,20,52
26326000,,26326000,CENTRAL,OAK,,,5,,,ALL,,GPS,,,,HES,FULL DONE,Jul-00,0,NONE,NONE,DONE,NONE,SALES TAX,,1955,,,0,,0,0,,POINT (-122.44401 37.77229),112,7,11,3,112
28106000,,28106000,CROSS OVER,PARK PRESIDIO BYPASS,,,1,,,n.a.,,GPS,,,19th Ave PH 3 CALTRANS,CALTRANS,FULL DONE,,0,NONE,DONE,DONE,NONE,STATE/CITY,,1946,1(a),X,67,X,33,0,,POINT (-122.47949 37.771263),9,8,4,12,9
27968000,,27968000,47TH AVE,FULTON,OPTICOM,,1,,WIRELESS,ALL,YES,GPS,TSP;FIRE PREEMPT,,,TSI,NEW DONE,,2015,DONE,NONE,NONE,NONE,Prop B Go Bond,,2015,,,0,,0,0,APS ENAV 2WIRE TSI (8),POINT (-122.50774 37.77149),9,8,4,12,9
30069000,,30069000,LAGUNA,OAK,,,5,,,ALL,,GPS,,,,FELL/OAK,FULL DONE,Jul-00,0,NONE,NONE,DONE,NONE,SALES TAX,,1955,,,0,,0,0,APS ENAV 2WIRE OCTAVIA BULB (8),POINT (-122.42587 37.774593),26,4,11,9,26
27729000,,27729000,KIRKHAM,SUNSET,,,4,,WIRELESS,ALL,YES,GPS,,,,Sunset New Signals,NEW DONE,,2013,DONE,NONE,NONE,NONE,,,2013,,,0,,0,0,APS ENAV 2WIRE SUNSET (10),POINT (-122.495605 37.759),39,10,7,35,39
26844000,,26844000,MASONIC,PINE,OPTICOM,PRESIDIO,2,,,SOME PHASES,,GPS,FIRE PREEMPT,,,PINE,FULL DONE,Oct-00,0,NONE,NONE,DONE,NONE,SALES TAX,FUTURE,1949,,,0,,0,0,,POINT (-122.446594 37.786297),103,8,6,31,103
25263000,,25263000,LEAVENWORTH,WASHINGTON,MECHANICAL,,3,,,ALL,,GPS,CABLE CAR PREEMPTION;FIRE PREEMPT,,CT 64,,NEW DONE,,0,DONE,NONE,NONE,NONE,SFMTA PROP-A/SALES TAX,,2020,,,0,,0,0,APS iNAV 2WIRE CT 64 (8),POINT (-122.416275 37.793888),16,6,3,21,16
8717001,,8717001,04TH ST,GENE FRIEND,,,6,,,ALL,YES,GPS,,,,MISSION BAY,NEW DONE,,2010,DONE,NONE,NONE,NONE,MISSION BAY,,2010,,,0,,0,0,APS_4WIRE_MISSION_BAY (4),POINT (-122.39097 37.768715),34,1,10,4,34
27364000,,27364000,19TH AVE,KIRKHAM,OPTICOM,,4;7,,WIRELESS,ALL,YES,GPS,TSP;FIRE PREEMPT,,,19th AVE PH 2,FULL DONE,8-Jan,2009,NONE,NONE,DONE,NONE,STATE/CITY,,1946,1(a),X,50,X,50,0,PENDING,POINT (-122.4768 37.75983),44,10,8,14,44
26034000,,26034000,BRODERICK,HAIGHT,OPTICOM,,5,,,ALL,,GPS,TSP;FIRE PREEMPT,,Muni Forward 7 Haight,,NEW DONE,20-Nov,2020,DONE,NONE,NONE,NONE,SFMTA Bond,,2020,,,0,,0,0,,POINT (-122.4387 37.771053),112,7,11,3,112
27284000,,27284000,06TH AVE,GEARY,OPTICOM,,1,,,ALL,,GPS,FIRE PREEMPT,,Geary BRT Phase 2 (unfunded),MID GEARY,FULL DONE,1-Oct,2004,NONE,NONE,DONE,NONE,SALES TAX,,1959,,,0,,0,0,APS_4WIRE_PH2 (8),POINT (-122.464264 37.781013),5,8,4,11,5
23564000,,23564000,03RD ST,20TH ST,VETAG/OPTICOM,,10,,VIDEO,ALL,,GPS,TSP;FIRE PREEMPT,,,3RDLRP,FULL DONE,1-Oct,2004,NONE,NONE,DONE,NONE,MUNI,,1949,,,0,,0,0,APS_2WIRE_PH1 (10),POINT (-122.38854 37.760487),55,2,9,26,55
26748000,,26748000,LOMBARD,WEBSTER,,,2,,,ALL,,GPS,,,,LOMBARD/RICHARDSON,FULL DONE,6-Mar,0,NONE,NONE,DONE,NONE,STATE/CITY,,1947,480(b),,50,X,50,0,PENDING,POINT (-122.434395 37.800045),15,4,6,13,15
7038000,,7038000,HOWARD,MIDBLOCK AT,,03RD ST,6,04TH ST,,ALL,YES,GPS,,,,,NEW DONE,,0,DONE,,,,,,1992,,,0,,0,0,APS_ENAV 4WIRE_MOSCONE (5),POINT (-122.40153 37.784164),32,1,10,34,32
24610000,,24610000,MISSION,NEW MONTGOMERY,OPTICOM,,6,,,ALL,,GPS,FIRE PREEMPT,,Signal Visibility Upgrades Ph 1,SOMA MISSION,MOD AFTER FULL PENDING,1-Apr,0,NONE,PENDING,DONE,NONE,SALES TAX,,1957,,,0,,0,0,APS_4WIRE_PH2 (8),POINT (-122.40049 37.787445),32,1,10,8,32
22341000,,22341000,BURNETT,CLIPPER,,PORTOLA,8,,,ALL,,GPS,,,,CT 23,FULL DONE,,1999,NONE,NONE,DONE,NONE,SALES TAX,,1951,,,0,,0,0,,POINT (-122.44482 37.74696),51,3,5,38,51
22410000,,22410000,MARIETTA,TERESITA,,,7,,,N.A.,,GPS,,,,,,,0,,,,,,,2007,,,0,,0,0,,POINT (-122.45077 37.742725),72,9,8,41,72
20460000,,20460000,03RD ST,JAMESTOWN,VETAG,,10,,WIRELESS,ALL,YES,GPS,TSP,,,3RDLRP,FULL DONE,1-Oct,2004,NONE,NONE,DONE,NONE,MUNI,,1949,,,0,,0,0,APS_4WIRE_PH1 (10),POINT (-122.39661 37.720226),88,2,9,1,88
26056000,,26056000,DIVISADERO,GROVE,,,5,,,ALL,,GPS,,,,CT 60,NEW DONE,,2012,DONE,NONE,NONE,NONE,,,2012,,,0,,0,0,,POINT (-122.43797 37.77592),23,4,11,9,23
25026000,,25026000,STOCKTON,WASHINGTON,OPTICOM,,3,,,ALL,,GPS,TSP;FIRE PREEMPT,,,CT 26,MOD DONE,Jul-00,0,,DONE,,,SALES TAX,,1951,,,0,,0,0,,POINT (-122.408066 37.794937),104,6,3,6,104
34023000,,34023000,AVENUE OF THE PALMS,CALIFORNIA AVE,,,6,,,,,GPS,,,,,,,0,,,,,,,0,,,0,,0,0,,POINT (-122.37244 37.81731),36,1,10,37,36
33570000,,33570000,ARGENT,MARKET,,,8,,,n.a.,,GPS,,,,,NONE,,0,,,,,,,1985,,,0,,0,0,,POINT (-122.44272 37.75256),51,3,5,38,51
26827000,,26827000,BAKER,CALIFORNIA,OPTICOM,,2,,,SOME PHASES,,GPS,TSP;FIRE PREEMPT,,,CT 22,MOD DONE,Jun-95,0,,DONE,,,SALES TAX,,1975,,,0,,0,0,,POINT (-122.44374 37.787643),103,8,6,30,103
24673000,,24673000,FRONT,PINE,,,3,,,ALL,,GPS,,,,,NONE,,0,,,,,,,1949,,,0,,0,0,,POINT (-122.398575 37.792404),108,6,3,8,108
24241000,,24241000,13TH ST,SOUTH VAN NESS,,US 101 ON RAMP,6;9,,,ALL,,GPS,,,Signal Visibility Upgrades Ph 2,CALTRANS,MOD FUTURE,,1998,NONE,FUTURE,NONE,NONE,STATE/CITY,,1960,101(b),X,50,X,50,0,,POINT (-122.41774 37.76981),53,3,10,20,53
26532000,,26532000,BUCHANAN,PINE,,,2;5,,,ALL,,GPS,,,,PINE,FULL DONE,Oct-00,0,NONE,NONE,DONE,NONE,SALES TAX,,1949,,,0,,0,0,,POINT (-122.43034 37.788364),101,4,11,30,101
27302000,,27302000,11TH AVE,GEARY,OPTICOM,,1,,,ALL,,GPS,TSP;FIRE PREEMPT,,Geary BRT Phase 2 (unfunded),CT 58,NEW DONE,,2009,DONE,NONE,NONE,NONE,SALES TAX,,2009,,,0,,0,0,,POINT (-122.46961 37.780766),5,8,4,11,5
24510000,,24510000,02ND ST,HARRISON,,,6,,,ALL,,GPS,,,2nd St Streetscape,,FULL DONE,21-Feb,2021,NONE,NONE,DONE,NONE,SALES TAX,,1957,,,0,,0,0,PENDING,POINT (-122.39515 37.784306),30,1,10,8,30
24514000,,24514000,FOLSOM,HAWTHORNE,,,6,,,ALL,,GPS,,,,FOLSOM,FULL DONE,,1999,NONE,NONE,DONE,NONE,SALES TAX,,1972,,,0,,0,0,,POINT (-122.3978 37.78466),32,1,10,8,32
25953000,,25953000,FILLMORE,HAYES,OPTICOM,,5,,,FUTURE,,GPS,TSP;FIRE PREEMPT,,Western Addition Phase 2,Fillmore/Haight Installed Conduit,FULL FUTURE,,0,NONE,NONE,FUTURE,NONE,,,1972,,,0,,0,0,FUTURE,POINT (-122.43118 37.77583),22,4,11,9,22
24168000,,24168000,16TH ST,CAPP,OPTICOM,,9,,,ALL,,GPS,FIRE PREEMPT,,,CT 61,NEW DONE,,2014,DONE,NONE,NONE,NONE,,,2014,,,0,,0,0,APS 4WIRE CT61 (8),POINT (-122.418686 37.765106),53,3,2,20,53
12550102,,12550102,EMBARCADERO,MIDBLOCK AT,,FOLSOM,6,HARRISON,,n.a.,,GPS,,,,BALLPARK-BEACON & FLASHER,B&F,,2000,NONE,NONE,NONE,DONE,BALLPARK,,2000,,,0,,0,0,,POINT (-122.38933 37.79011),30,1,10,8,30
20457000,,20457000,03RD ST,EGBERT,VETAG,,10,,VIDEO,ALL,YES,GPS,TSP;HEAVY RAIL PREEMPT,,,3RDLRP,NEW DONE,1-Oct,2004,DONE,NONE,NONE,NONE,MUNI,,2005,,,0,,0,0,,POINT (-122.39491 37.72397),88,2,9,1,88
28173000,,28173000,FELTON,SAN BRUNO,OPTICOM,,10,,,ALL,,GPS,TSP;FIRE PREEMPT,,,San Bruno,NEW DONE,,2019,DONE,NONE,NONE,NONE,,,2019,,,0,,0,0,PENDING,POINT (-122.40458 37.730034),91,2,2,25,91
26420000,,26420000,CLAYTON,FELL,,,5,,,ALL,,GPS,,,,HES,FULL DONE,Jul-00,0,NONE,NONE,DONE,NONE,SALES TAX,,1955,,,0,,0,0,,POINT (-122.44913 37.772575),24,7,11,12,24
23553000,,23553000,22ND ST,ILLINOIS,,,10,,,,,GPS,,,Pier 70 Development,,NEW FUTURE,,0,FUTURE,NONE,NONE,NONE,DEVELOPER,,0,,,0,,0,0,,POINT (-122.3873 37.757996),56,2,9,26,56
27377000,,27377000,20TH AVE,LINCOLN,,,1;4,,,ALL,,GPS,,,,CT 48,NEW DONE,,1998,,,,,BAAQMD/SALES TA,,1997,,,0,,0,0,,POINT (-122.47831 37.765392),39,10,7,35,39
27569000,,27569000,CALIFORNIA,CHERRY,OPTICOM,JORDAN,2,,,ALL,YES,GPS,FIRE PREEMPT,,,CT 28/29,FULL DONE,2-Jan,0,NONE,NONE,DONE,NONE,SALES TAX,,1971,,,0,,0,0,,POINT (-122.45667 37.785995),11,8,6,31,11
26490000,,26490000,EDDY,GOUGH,,,5,,,ALL,,GPS,,,,Gough Future Upgrade,FULL DONE,,0,NONE,NONE,DONE,NONE,SALES TAX,,1956,,,0,,0,0,PENDING,POINT (-122.424095 37.78247),100,4,11,39,100
22222000,,22222000,BRIGHTON,OCEAN,,,7,,WIRELESS,ALL,YES,GPS,,,,OCEAN,NEW DONE,1-Jan,2002,,,,,SALES TAX,,2002,,,0,,0,0,,POINT (-122.455124 37.723667),64,10,8,24,64
26538000,,26538000,CLAY,FRANKLIN,OPTICOM,,2,,,ALL,,GPS,FIRE PREEMPT,,,Franklin Upgrade,FULL DONE,,0,NONE,NONE,DONE,NONE,SALES TAX,,1964,,,0,,0,0,,POINT (-122.424324 37.79196),102,4,6,30,102
23798000,,23798000,04TH ST,KING,VETAG,,6,,VIDEO,ALL,No,GPS,ACTUATED TRANSIT PHASE,,,3RDLRP,FULL DONE,1-Oct,2004,NONE,NONE,DONE,NONE,FEDS,,1997,,,0,,0,0,APS_2WIRE_PH1 (11),POINT (-122.39402 37.77633),34,1,10,4,34
26811000,,26811000,BAKER,GEARY,OPTICOM,SAINT JOSEPHS,2,,,ALL,,GPS,TSP;FIRE PREEMPT,,Geary BRT Phase 1,CT 20,FULL AFTER MOD PENDING,,0,NONE,DONE,PENDING,NONE,SALES TAX,,1962,,,0,,0,0,APS ENAV 2WIRE MUNI FORWARD (10),POINT (-122.44278 37.78288),13,8,6,39,13
24431000,,24431000,GOLDEN GATE,HYDE,,,6,,,ALL,,GPS,,,,TENDERLOIN,FULL DONE,2-Jan,0,NONE,NONE,DONE,NONE,SALES TAX,,1955,,,0,,0,0,,POINT (-122.41549 37.78165),21,5,10,36,21
52239000,,52239000,OCEAN,OFF RAMP I-280,,,11,,,,YES,GPS,,,,Balboa Park Station Area,BEACON DONE,,0,,,,DONE,,,2017,280,X,33,X,67,0,,POINT (-122.449165 37.723),95,9,8,24,95
23182000,,23182000,18TH AVE,TARAVAL,,,7,,,FUTURE,,GPS,,,TARAVEL,,NEW FUTURE,,0,FUTURE,NONE,NONE,NONE,,,0,,,0,,0,0,,POINT (-122.47461 37.74309),46,10,8,41,46
25148000,,25148000,EDDY,LARKIN,,,6,,,ALL,,GPS,,,,PCS2010 BATCH 2,MOD DONE,,0,,DONE,,,,,1955,,,0,,0,0,,POINT (-122.41752 37.783306),20,5,10,36,20
23941000,,23941000,06TH ST,FOLSOM,OPTICOM AND BUTTON,,6,,,ALL,,GPS,TSP;FIRE PREEMPT,,,FOLSOM,FULL DONE,,1999,NONE,NONE,DONE,NONE,SALES TAX,YES,1956,,,0,,0,0,,POINT (-122.4056 37.7785),32,1,10,34,32
21173000,,21173000,CESAR CHAVEZ,HARRISON,,,9,,,ALL,,GPS,,,,CESAR CHAVEZ,FULL DONE,,0,NONE,NONE,DONE,NONE,SALES TAX,,1949,,,0,,0,0,,POINT (-122.41147 37.748295),83,3,2,2,83
26755000,,26755000,FRANCISCO,LAGUNA,,,2,,,n.a.,YES,GPS,,,,TBD - TRANSIT,BEACON DONE,,0,NONE,NONE,NONE,DONE,,,2018,,,0,,0,0,,POINT (-122.43149 37.802372),17,4,6,13,17
25942000,,25942000,GOLDEN GATE,GOUGH,,,5,,,ALL,,GPS,,,,Gough Future Upgrade; CT 32,MOD AFTER MOD DONE,,0,NONE,DONE,DONE,NONE,SALES TAX,,1953,,,0,,0,0,APS iNAV 3WIRE GOUGH (8),POINT (-122.42372 37.780605),21,4,11,39,21
20502000,,20502000,03RD ST,THOMAS,VETAG,THORNTON,10,,VIDEO,ALL,YES,GPS,TSP;TRANSIT PREEMPT,,,3RDLRP,NEW DONE,1-Oct,2005,DONE,NONE,NONE,NONE,MUNI,,2005,,,0,,0,0,APS_2WIRE_PH1 (8),POINT (-122.39206 37.73085),86,2,9,1,86
23223000,,23223000,FOREST VIEW,SLOAT,,,4;7,,,ALL,YES,GPS,,,,,CALTRANS,,0,,,,,,,2013,35,X,100,,0,0,APS 4WIRE HAWK (3),POINT (-122.483765 37.734337),62,10,8,35,62
22460000,,22460000,ALEMANY,REGENT,,SAN JOSE,11,US I-280 ON RAMP,,ALL,,GPS,,,Signal Visibility Upgrades Ph 2,,MOD FUTURE,,0,NONE,FUTURE,NONE,NONE,,,1949,82,,50,X,50,0,PENDING,POINT (-122.457054 37.710106),66,10,1,28,66
23567000,,23567000,03RD ST,19TH ST,VETAG/OPTICOM,,10,,VIDEO,ALL,YES,GPS,TSP;FIRE PREEMPT,,,3RDLRP,FULL DONE,1-Oct,2004,NONE,NONE,DONE,NONE,MUNI,,1949,,,0,,0,0,,POINT (-122.38867 37.76176),55,2,9,26,55
24302000,,24302000,08TH ST,NATOMA,,,6,,WIRELESS,ALL,YES,GPS,,,,CT 62/PROP AA,NEW DONE,,2016,DONE,NONE,NONE,NONE,,,2016,,,0,,0,0,APS 2WIRE CT62 (6),POINT (-122.41215 37.776657),32,1,10,34,32
24335000,,24335000,15TH ST,FOLSOM,,,9,,,SOME PHASES,,GPS,,,,,NONE,,0,NONE,NONE,NONE,NONE,,,1982,,,0,,0,0,,POINT (-122.41545 37.766933),53,3,2,20,53
24434000,,24434000,GROVE,LARKIN,,,6,,,ALL,,GPS,,,,TENDERLOIN,FULL DONE,2-Jan,0,NONE,NONE,DONE,NONE,SALES TAX,,1948,,,0,,0,0,APS_4WIRE_PH2 (8),POINT (-122.416565 37.778652),21,5,10,36,21
26641000,,26641000,CALIFORNIA,SCOTT,OPTICOM,,2,,,ALL,,GPS,TSP;FIRE PREEMPT,,,,NONE,,0,,,,,,,1972,,,0,,0,0,,POINT (-122.43876 37.788273),103,4,6,30,103
20700000,,20700000,EVANS,RANKIN,,,10,,WIRELESS,ALL,YES,GPS,HEAVY RAIL PREEMPT,,,,NONE,,0,NONE,NONE,NONE,NONE,,,1994,,,0,,0,0,,POINT (-122.392166 37.745094),,2,9,1,
24563000,,24563000,01ST ST,MISSION,OPTICOM,,6,,QUEUE LOOPS,ALL,,GPS,TSP;FIRE PREEMPT,,Signal Visibility Upgrades Ph 2,SOMA MISSION,MOD AFTER FULL FUTURE,1-Apr,2003,NONE,FUTURE,DONE,NONE,SALES TAX,,1957,,,0,,0,0,APS_4WIRE_PH2 (8),POINT (-122.39756 37.789757),32,1,10,8,32
33560000,,33560000,KEZAR,LINCOLN,,,5,,,PENDING,,GPS,,,CT 65,,NEW PENDING,,0,PENDING,NONE,NONE,NONE,SALES TAX,,0,,,0,,0,0,,POINT (-122.459915 37.766342),9,7,11,12,9
27444000,,27444000,FULTON,PARK PRESIDIO,,,1,,,ALL,,GPS,,,,19th AVE PH 2,FULL DONE,8-Jan,2009,NONE,NONE,DONE,NONE,STATE/CITY,,1946,1(a),,50,X,50,0,PENDING,POINT (-122.47175 37.773132),9,8,4,12,9
8848000,,8848000,MASONIC,MIDBLOCK AT,,FULTON,1;5,MCALLISTER,,N.A.,,GPS,,,,,,,0,,,,,,,2010,,,0,,0,0,,POINT (-122.446556 37.776302),97,7,11,18,97
25465000,,25465000,COLUMBUS,LOMBARD,,NEWELL,3,,WIRELESS,ALL,,GPS,,,,CT 52/53,NEW DONE,1-Apr,2002,,,,,SALES TAX,,2002,,,0,,0,0,,POINT (-122.413704 37.80274),106,6,3,23,106
23963000,,23963000,23RD ST,POTRERO,OPTICOM,,9;10,,,ALL,,GPS,TSP;FIRE PREEMPT,,,Potrero Streetscape; POTRERO,MOD AFTER FULL PENDING,3-Apr,0,NONE,PENDING,DONE,NONE,SALES TAX,,1948,,,0,,0,0,APS ENAV 2WIRE POTRERO STSCAPE (6),POINT (-122.40646 37.75456),54,3,9,20,54
20596000,,20596000,MANSELL,SOMERSET,,,9;10,,,n.a.,YES,GPS,,,,JOC-J35,BEACON DONE,,0,NONE,NONE,NONE,DONE,,,2020,,,0,,0,0,,POINT (-122.405 37.720505),91,2,2,25,91
24595000,,24595000,HAWTHORNE,HOWARD,,,6,,,ALL,,GPS,,,,HOWARD,FULL DONE,,1999,NONE,NONE,DONE,NONE,SALES TAX,,1957,,,0,,0,0,,POINT (-122.39935 37.785892),32,1,10,8,32
20427000,,20427000,ESQUINA,GENEVA,OPTICOM,,10,,WIRELESS,ALL,YES,GPS,TSP;FIRE PREEMPT,,,WALK FIRST NEW SIGNALS,NEW DONE,,2019,DONE,NONE,NONE,NONE,SFMTA PROP-A,,2019,,,0,,0,0,APS ENAV 2WIRE WF NEW (5),POINT (-122.4216 37.708736),74,9,9,40,74
27258000,,27258000,08TH AVE,FULTON,,,1,,,ALL,,GPS,,,CT 36,CT 28/29,MOD AFTER MOD FUTURE,,2005,NONE,FUTURE,NONE,NONE,CONCOURSE PROJECT,,1952,,,0,,0,0,,POINT (-122.46587 37.77339),9,8,4,12,9
26348000,,26348000,ASHBURY,FELL,,,5,,,ALL,,GPS,,,,HES,FULL DONE,Jul-00,0,NONE,NONE,DONE,NONE,SALES TAX,,1955,,,0,,0,0,,POINT (-122.44749 37.772785),24,7,11,12,24
26552000,,26552000,VALLEJO,VAN NESS,,,2;3,,,ALL,,GPS,,,VAN NESS BRT,,FULL DONE,21-Apr,2021,NONE,NONE,DONE,NONE,FED/SALES TAX,,1948,101(b),,50,X,50,0,PENDING,POINT (-122.42359 37.796684),105,4,3,32,105
30710000,,30710000,COLUMBUS,FILBERT,OPTICOM,,3,,,ALL,,GPS,FIRE PREEMPT,,,COLUMBUS,FULL DONE,3-Jan,0,NONE,NONE,DONE,NONE,SALES TAX,,1957,,,0,,0,0,,POINT (-122.41136 37.80112),106,6,3,23,106
21426000,,21426000,GENEVA,NAPLES,OPTICOM,,11,,WIRELESS,PENDING,YES,GPS,TSP;FIRE PREEMPT,,GENEVA ATP,,FULL PENDING,,0,NONE,NONE,PENDING,NONE,SALES TAX,,1950,,,0,,0,0,APS ENAV 2WIRE (4),POINT (-122.436165 37.714203),58,9,1,7,58
24294000,,24294000,06TH ST,JESSIE,,,6,,WIRELESS,ALL,YES,GPS,,,,WALK FIRST NEW SIGNALS,NEW DONE,,2018,DONE,NONE,NONE,NONE,SFMTA PROP-A,,2018,,,0,,0,0,APS ENAV 2WIRE WF NEW (8),POINT (-122.40923 37.781395),32,5,10,34,32
20657000,,20657000,03RD ST,PERRY,OPTICOM,,6,,WIRELESS,ALL,YES,GPS,FIRE PREEMPT,,,GOLDEN GATE TRANSIT,NEW DONE,,2014,DONE,NONE,NONE,NONE,GOLDEN GATE TRANSIT,,2014,,,0,,0,0,APS 2WIRE GGT (6),POINT (-122.39683 37.782116),32,1,10,8,32
25623000,,25623000,22ND ST,GUERRERO,,,8,,,ALL,,GPS,,,,ABOVE GRADE; CT 21,MOD AFTER MOD DONE,10/14; 02/92,0,NONE,DONE,NONE,NONE,SALES TAX,,1953,,,0,,0,0,,POINT (-122.423164 37.755165),52,3,5,20,52
54015000,,54015000,BUCHANAN,GEARY,,,5,,,PENDING,,GPS,,,Geary BRT Phase 1,,NEW PENDING,,0,PENDING,NONE,NONE,NONE,,,0,,,0,,0,0,,POINT (-122.429596 37.784676),101,4,11,39,101
25677000,,25677000,18TH ST,GUERRERO,,,8,,,ALL,,GPS,,,,CT 21,MOD DONE,,1994,NONE,DONE,NONE,NONE,,,1953,,,0,,0,0,,POINT (-122.42379 37.761562),37,3,5,20,37
27562000,,27562000,ARGUELLO,EUCLID,OPTICOM,,1;2,,,ALL,,GPS,FIRE PREEMPT,,,ARGUELLO,FULL DONE,,0,NONE,NONE,DONE,NONE,,,1970,,,0,,0,0,APS iNAV 2WIRE ARGUELLO (6),POINT (-122.45903 37.78382),11,8,6,31,11
21522000,,21522000,ALEMANY,HURON,,OTTAWA,11,,WIRELESS&LOOPS,ALL,YES,GPS,,,Signal Visibility Upgrades Ph 1,CT 28/29,MOD AFTER FULL PENDING,2-Jan,0,NONE,PENDING,DONE,NONE,SALES TAX,,1976,,,0,,0,0,,POINT (-122.44582 37.715294),80,9,1,28,80
32856000,,32856000,JOHN F KENNEDY,STANYAN,,,1;5,,,ALL,,GPS,,,Signal Visibility Upgrades Ph 2,FELL/OAK,MOD AFTER FULL FUTURE,Jul-00,0,NONE,FUTURE,DONE,NONE,SALES TAX,,1953,,,0,,0,0,,POINT (-122.453964 37.771423),24,7,11,12,24
27501000,,27501000,18TH AVE,GEARY,OPTICOM,,1,,,ALL,,GPS,TSP;FIRE PREEMPT,,Geary BRT Phase 2 (unfunded),MUNI MR-1139,FULL AFTER MOD FUTURE,,0,NONE,DONE,DONE,NONE,,,1980,,,0,,0,0,,POINT (-122.47723 37.780434),5,8,4,29,5
